repeat,stress_type,model,rank,feature,is_noise,is_injected_false_signal,domain,importance
2,Spurious proxy,Logistic Regression,10,spurious_proxy_007,True,True,Injected false signal,0.6559852363594575
2,Spurious proxy,Logistic Regression,11,spurious_proxy_018,True,True,Injected false signal,0.6527307972001559
2,Spurious proxy,Logistic Regression,12,spurious_proxy_019,True,True,Injected false signal,0.649201430609855
2,Spurious proxy,Logistic Regression,13,spurious_proxy_002,True,True,Injected false signal,0.647169278759692
2,Spurious proxy,Logistic Regression,14,spurious_proxy_006,True,True,Injected false signal,0.6441950806133526
2,Spurious proxy,Logistic Regression,15,spurious_proxy_012,True,True,Injected false signal,0.6425374916359321
2,Spurious proxy,Logistic Regression,16,spurious_proxy_015,True,True,Injected false signal,0.6410553846795874
2,Spurious proxy,Logistic Regression,17,spurious_proxy_010,True,True,Injected false signal,0.625254255766264
2,Spurious proxy,Logistic Regression,18,spurious_proxy_017,True,True,Injected false signal,0.6188826750911338
2,Spurious proxy,Logistic Regression,19,spurious_proxy_001,True,True,Injected false signal,0.6155069500268379
2,Spurious proxy,Logistic Regression,20,spurious_proxy_014,True,True,Injected false signal,0.61533675894472
2,Spurious proxy,Linear SVM,1,spurious_proxy_003,True,True,Injected false signal,0.07466419817491944
2,Spurious proxy,Linear SVM,2,spurious_proxy_013,True,True,Injected false signal,0.06657618803360928
2,Spurious proxy,Linear SVM,3,spurious_proxy_016,True,True,Injected false signal,0.06460255101723673
2,Spurious proxy,Linear SVM,4,spurious_proxy_011,True,True,Injected false signal,0.061636539073533524
2,Spurious proxy,Linear SVM,5,spurious_proxy_020,True,True,Injected false signal,0.061056196862970105
2,Spurious proxy,Linear SVM,6,spurious_proxy_009,True,True,Injected false signal,0.06050921190381392
2,Spurious proxy,Linear SVM,7,spurious_proxy_005,True,True,Injected false signal,0.05699498810000558
2,Spurious proxy,Linear SVM,8,spurious_proxy_007,True,True,Injected false signal,0.055357650795893984
2,Spurious proxy,Linear SVM,9,spurious_proxy_018,True,True,Injected false signal,0.05366121169923628
2,Spurious proxy,Linear SVM,10,spurious_proxy_004,True,True,Injected false signal,0.053132029654475596
2,Spurious proxy,Linear SVM,11,spurious_proxy_008,True,True,Injected false signal,0.051908114345349414
2,Spurious proxy,Linear SVM,12,spurious_proxy_019,True,True,Injected false signal,0.051736718988406864
2,Spurious proxy,Linear SVM,13,spurious_proxy_002,True,True,Injected false signal,0.04979916406563654
2,Spurious proxy,Linear SVM,14,spurious_proxy_006,True,True,Injected false signal,0.04955784763097843
2,Spurious proxy,Linear SVM,15,spurious_proxy_010,True,True,Injected false signal,0.04747111635934053
2,Spurious proxy,Linear SVM,16,spurious_proxy_015,True,True,Injected false signal,0.04514689864757918
2,Spurious proxy,Linear SVM,17,spurious_proxy_012,True,True,Injected false signal,0.04389665684075846
2,Spurious proxy,Linear SVM,18,spurious_proxy_017,True,True,Injected false signal,0.042985945289300574
2,Spurious proxy,Linear SVM,19,spurious_proxy_014,True,True,Injected false signal,0.03584309937804222
2,Spurious proxy,Linear SVM,20,spurious_proxy_001,True,True,Injected false signal,0.03462220752988175
2,Spurious proxy,XGBoost,1,spurious_proxy_002,True,True,Injected false signal,1851.751953125
2,Spurious proxy,XGBoost,2,spurious_proxy_016,True,True,Injected false signal,1678.3370361328125
2,Spurious proxy,XGBoost,3,spurious_proxy_012,True,True,Injected false signal,537.7614135742188
2,Spurious proxy,XGBoost,4,spurious_proxy_006,True,True,Injected false signal,378.1346130371094
2,Spurious proxy,XGBoost,5,spurious_proxy_020,True,True,Injected false signal,327.0191345214844
2,Spurious proxy,XGBoost,6,spurious_proxy_015,True,True,Injected false signal,140.1354522705078
2,Spurious proxy,XGBoost,7,spurious_proxy_004,True,True,Injected false signal,40.49467468261719
2,Spurious proxy,XGBoost,8,spurious_proxy_010,True,True,Injected false signal,28.714223861694336
2,Spurious proxy,XGBoost,9,spurious_proxy_017,True,True,Injected false signal,28.58597183227539
2,Spurious proxy,XGBoost,10,spurious_proxy_011,True,True,Injected false signal,21.76290512084961
2,Spurious proxy,XGBoost,11,spurious_proxy_014,True,True,Injected false signal,20.5816707611084
2,Spurious proxy,XGBoost,12,spurious_proxy_001,True,True,Injected false signal,17.492238998413086
2,Spurious proxy,XGBoost,13,spurious_proxy_019,True,True,Injected false signal,16.155847549438477
2,Spurious proxy,XGBoost,14,spurious_proxy_005,True,True,Injected false signal,15.890875816345215
2,Spurious proxy,XGBoost,15,spurious_proxy_007,True,True,Injected false signal,15.589025497436523
2,Spurious proxy,XGBoost,16,spurious_proxy_009,True,True,Injected false signal,15.56104850769043
2,Spurious proxy,XGBoost,17,spurious_proxy_018,True,True,Injected false signal,14.942777633666992
2,Spurious proxy,XGBoost,18,spurious_proxy_008,True,True,Injected false signal,11.752004623413086
2,Spurious proxy,XGBoost,19,spurious_proxy_003,True,True,Injected false signal,11.124431610107422
2,Spurious proxy,XGBoost,20,spurious_proxy_013,True,True,Injected false signal,4.826229095458984
3,Gaussian noise,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.462873024021867
3,Gaussian noise,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.3300160285719682
3,Gaussian noise,Logistic Regression,3,WBC_max,False,False,Hematologic,1.1722458139850647
3,Gaussian noise,Logistic Regression,4,Platelets_min,False,False,Hematologic,1.1713593773748614
3,Gaussian noise,Logistic Regression,5,PaO2_count,False,False,Measurement process,1.05145780802801
3,Gaussian noise,Logistic Regression,6,Urine_mean,False,False,Renal,0.9944762840593565
3,Gaussian noise,Logistic Regression,7,NIMAP_missing,False,False,Measurement process,0.993189750803919
3,Gaussian noise,Logistic Regression,8,GCS_mean,False,False,Neurological,0.9193314051802254
3,Gaussian noise,Logistic Regression,9,pH_last,False,False,Metabolic / acid-base,0.9062320985439318
3,Gaussian noise,Logistic Regression,10,Platelets_last,False,False,Hematologic,0.8908761264555333
3,Gaussian noise,Logistic Regression,11,Creatinine_max,False,False,Renal,0.8663364496466407
3,Gaussian noise,Logistic Regression,12,HR_mean,False,False,Cardiovascular,0.8421789234034373
3,Gaussian noise,Logistic Regression,13,DiasABP_mean,False,False,Cardiovascular,0.8378136158831228
3,Gaussian noise,Logistic Regression,14,K_mean,False,False,Other clinical,0.8079596752881069
3,Gaussian noise,Logistic Regression,15,NIMAP_median,False,False,Cardiovascular,0.7896424851091135
3,Gaussian noise,Logistic Regression,16,PaCO2_missing,False,False,Measurement process,0.7660218036516159
3,Gaussian noise,Logistic Regression,17,Platelets_first,False,False,Hematologic,0.7465770421096581
3,Gaussian noise,Logistic Regression,18,GCS_last,False,False,Neurological,0.7375766702590311
3,Gaussian noise,Logistic Regression,19,Creatinine_min,False,False,Renal,0.7249618147482872
3,Gaussian noise,Logistic Regression,20,BUN_last,False,False,Renal,0.7173677009732127
3,Gaussian noise,Linear SVM,1,WBC_max,False,False,Hematologic,2.002727608901318
3,Gaussian noise,Linear SVM,2,pH_median,False,False,Metabolic / acid-base,1.7039752307133371
3,Gaussian noise,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.3691252452672014
3,Gaussian noise,Linear SVM,4,WBC_mean,False,False,Hematologic,0.8285505066091713
3,Gaussian noise,Linear SVM,5,DiasABP_count,False,False,Measurement process,0.6597209278684661
3,Gaussian noise,Linear SVM,6,PaO2_count,False,False,Measurement process,0.6592037692841409
3,Gaussian noise,Linear SVM,7,BUN_mean,False,False,Renal,0.6476724257766749
3,Gaussian noise,Linear SVM,8,pH_std,False,False,Metabolic / acid-base,0.5758245166234303
3,Gaussian noise,Linear SVM,9,NIMAP_missing,False,False,Measurement process,0.53546490360013
3,Gaussian noise,Linear SVM,10,pH_first,False,False,Metabolic / acid-base,0.533556252541035
3,Gaussian noise,Linear SVM,11,PaCO2_count,False,False,Measurement process,0.512712420503044
3,Gaussian noise,Linear SVM,12,SysABP_count,False,False,Measurement process,0.5000765437114326
3,Gaussian noise,Linear SVM,13,Platelets_min,False,False,Hematologic,0.48248809651622804
3,Gaussian noise,Linear SVM,14,BUN_median,False,False,Renal,0.481677990920767
3,Gaussian noise,Linear SVM,15,Creatinine_max,False,False,Renal,0.449415853605844
3,Gaussian noise,Linear SVM,16,Urine_mean,False,False,Renal,0.39604402261800303
3,Gaussian noise,Linear SVM,17,NIDiasABP_missing,False,False,Measurement process,0.3941508760178723
3,Gaussian noise,Linear SVM,18,pH_mean,False,False,Metabolic / acid-base,0.38581169879071403
3,Gaussian noise,Linear SVM,19,DiasABP_mean,False,False,Cardiovascular,0.3844235834075014
3,Gaussian noise,Linear SVM,20,PaCO2_missing,False,False,Measurement process,0.38149756314395045
3,Gaussian noise,XGBoost,1,GCS_last,False,False,Neurological,282.1750793457031
3,Gaussian noise,XGBoost,2,BUN_min,False,False,Renal,207.10581970214844
3,Gaussian noise,XGBoost,3,GCS_median,False,False,Neurological,178.51995849609375
3,Gaussian noise,XGBoost,4,BUN_mean,False,False,Renal,173.35150146484375
3,Gaussian noise,XGBoost,5,BUN_last,False,False,Renal,169.44219970703125
3,Gaussian noise,XGBoost,6,Urine_total,False,False,Renal,148.1944580078125
3,Gaussian noise,XGBoost,7,BUN_max,False,False,Renal,135.91580200195312
3,Gaussian noise,XGBoost,8,GCS_min,False,False,Neurological,93.38793182373047
3,Gaussian noise,XGBoost,9,BUN_median,False,False,Renal,89.02091979980469
3,Gaussian noise,XGBoost,10,Temp_last,False,False,Metabolic / acid-base,77.49850463867188
3,Gaussian noise,XGBoost,11,Urine_mean,False,False,Renal,77.48834228515625
3,Gaussian noise,XGBoost,12,Urine_max,False,False,Renal,75.1338119506836
3,Gaussian noise,XGBoost,13,GCS_max,False,False,Neurological,74.51617431640625
3,Gaussian noise,XGBoost,14,PaO2_max,False,False,Respiratory,69.88282775878906
3,Gaussian noise,XGBoost,15,PaO2_first,False,False,Respiratory,69.62281799316406
3,Gaussian noise,XGBoost,16,Platelets_max,False,False,Hematologic,68.21331024169922
3,Gaussian noise,XGBoost,17,Platelets_mean,False,False,Hematologic,67.95655059814453
3,Gaussian noise,XGBoost,18,static_Age,False,False,Static / demographic,66.06869506835938
3,Gaussian noise,XGBoost,19,Urine_std,False,False,Renal,64.94538116455078
3,Gaussian noise,XGBoost,20,GCS_std,False,False,Neurological,64.05376434326172
3,Permuted feature,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.4605546723334286
3,Permuted feature,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.3648961823004138
3,Permuted feature,Logistic Regression,3,WBC_max,False,False,Hematologic,1.1311481397376537
3,Permuted feature,Logistic Regression,4,PaO2_count,False,False,Measurement process,1.0730148210163797
3,Permuted feature,Logistic Regression,5,NIMAP_missing,False,False,Measurement process,1.0342764438070622
3,Permuted feature,Logistic Regression,6,Platelets_min,False,False,Hematologic,0.9880684320489947
3,Permuted feature,Logistic Regression,7,GCS_mean,False,False,Neurological,0.9799449151798295
3,Permuted feature,Logistic Regression,8,Urine_mean,False,False,Renal,0.919018365593725
3,Permuted feature,Logistic Regression,9,pH_last,False,False,Metabolic / acid-base,0.8750877254729879
3,Permuted feature,Logistic Regression,10,Creatinine_max,False,False,Renal,0.8662690887987197
3,Permuted feature,Logistic Regression,11,HR_mean,False,False,Cardiovascular,0.8507770611731271
3,Permuted feature,Logistic Regression,12,Platelets_last,False,False,Hematologic,0.8269328571439041
3,Permuted feature,Logistic Regression,13,DiasABP_mean,False,False,Cardiovascular,0.8009904637189201
3,Permuted feature,Logistic Regression,14,BUN_last,False,False,Renal,0.7989448969799716
3,Permuted feature,Logistic Regression,15,NIMAP_median,False,False,Cardiovascular,0.7944408703056084
3,Permuted feature,Logistic Regression,16,GCS_last,False,False,Neurological,0.7613203348787612
3,Permuted feature,Logistic Regression,17,K_mean,False,False,Other clinical,0.7498652582894647
3,Permuted feature,Logistic Regression,18,PaCO2_count,False,False,Measurement process,0.7495326124862394
3,Permuted feature,Logistic Regression,19,WBC_std,False,False,Hematologic,0.7477417608486633
3,Permuted feature,Logistic Regression,20,NIDiasABP_missing,False,False,Measurement process,0.7166967506396812
3,Permuted feature,Linear SVM,1,pH_median,False,False,Metabolic / acid-base,1.7579437026182436
3,Permuted feature,Linear SVM,2,WBC_max,False,False,Hematologic,1.7092969418778858
3,Permuted feature,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.3705813737302688
3,Permuted feature,Linear SVM,4,WBC_mean,False,False,Hematologic,0.7960232106875732
3,Permuted feature,Linear SVM,5,PaO2_count,False,False,Measurement process,0.700329626998689
3,Permuted feature,Linear SVM,6,BUN_mean,False,False,Renal,0.6987458112752003
3,Permuted feature,Linear SVM,7,PaCO2_count,False,False,Measurement process,0.6067629200864975
3,Permuted feature,Linear SVM,8,pH_first,False,False,Metabolic / acid-base,0.5550366389041089
3,Permuted feature,Linear SVM,9,BUN_median,False,False,Renal,0.5050095721846771
3,Permuted feature,Linear SVM,10,Creatinine_max,False,False,Renal,0.49713756838701945
3,Permuted feature,Linear SVM,11,NIMAP_missing,False,False,Measurement process,0.4744475270071718
3,Permuted feature,Linear SVM,12,DiasABP_count,False,False,Measurement process,0.4698222839094061
3,Permuted feature,Linear SVM,13,pH_std,False,False,Metabolic / acid-base,0.4439905405703324
3,Permuted feature,Linear SVM,14,Platelets_min,False,False,Hematologic,0.44163333560130746
3,Permuted feature,Linear SVM,15,NIDiasABP_count,False,False,Measurement process,0.3843354056684557
3,Permuted feature,Linear SVM,16,Urine_mean,False,False,Renal,0.3746464373555054
3,Permuted feature,Linear SVM,17,DiasABP_mean,False,False,Cardiovascular,0.36817729536852695
3,Permuted feature,Linear SVM,18,BUN_min,False,False,Renal,0.3631785873942966
3,Permuted feature,Linear SVM,19,NIDiasABP_missing,False,False,Measurement process,0.3595819345321694
3,Permuted feature,Linear SVM,20,GCS_mean,False,False,Neurological,0.3399765321119779
3,Permuted feature,XGBoost,1,GCS_last,False,False,Neurological,319.6650085449219
3,Permuted feature,XGBoost,2,BUN_last,False,False,Renal,167.85821533203125
3,Permuted feature,XGBoost,3,GCS_median,False,False,Neurological,150.88368225097656
3,Permuted feature,XGBoost,4,Urine_total,False,False,Renal,149.31072998046875
3,Permuted feature,XGBoost,5,BUN_max,False,False,Renal,145.28939819335938
3,Permuted feature,XGBoost,6,BUN_min,False,False,Renal,141.0216827392578
3,Permuted feature,XGBoost,7,GCS_min,False,False,Neurological,103.10920715332031
3,Permuted feature,XGBoost,8,BUN_mean,False,False,Renal,87.46292114257812
3,Permuted feature,XGBoost,9,Platelets_mean,False,False,Hematologic,75.97972869873047
3,Permuted feature,XGBoost,10,PaCO2_mean,False,False,Respiratory,74.5677261352539
3,Permuted feature,XGBoost,11,static_ICUType,False,False,Static / demographic,74.43275451660156
3,Permuted feature,XGBoost,12,PaO2_first,False,False,Respiratory,73.62133026123047
3,Permuted feature,XGBoost,13,BUN_first,False,False,Renal,71.85984802246094
3,Permuted feature,XGBoost,14,PaO2_mean,False,False,Respiratory,71.4559555053711
3,Permuted feature,XGBoost,15,Urine_mean,False,False,Renal,70.93993377685547
3,Permuted feature,XGBoost,16,BUN_median,False,False,Renal,68.91981506347656
3,Permuted feature,XGBoost,17,static_Age,False,False,Static / demographic,68.40672302246094
3,Permuted feature,XGBoost,18,NIMAP_median,False,False,Cardiovascular,67.04582214355469
3,Permuted feature,XGBoost,19,Platelets_max,False,False,Hematologic,66.15327453613281
3,Permuted feature,XGBoost,20,HCO3_mean,False,False,Metabolic / acid-base,65.73590087890625
3,Spurious proxy,Logistic Regression,1,spurious_proxy_019,True,True,Injected false signal,0.6967343160965974
3,Spurious proxy,Logistic Regression,2,spurious_proxy_014,True,True,Injected false signal,0.6916229810000174
3,Spurious proxy,Logistic Regression,3,spurious_proxy_013,True,True,Injected false signal,0.6725728254120515
3,Spurious proxy,Logistic Regression,4,spurious_proxy_007,True,True,Injected false signal,0.6627901796432949
3,Spurious proxy,Logistic Regression,5,spurious_proxy_018,True,True,Injected false signal,0.6607879645204912
3,Spurious proxy,Logistic Regression,6,spurious_proxy_005,True,True,Injected false signal,0.6586554689259533
3,Spurious proxy,Logistic Regression,7,spurious_proxy_015,True,True,Injected false signal,0.6569424113076819
3,Spurious proxy,Logistic Regression,8,spurious_proxy_002,True,True,Injected false signal,0.6569190878048481
3,Spurious proxy,Logistic Regression,9,spurious_proxy_004,True,True,Injected false signal,0.6516905172487408
3,Spurious proxy,Logistic Regression,10,spurious_proxy_008,True,True,Injected false signal,0.6509520410870175
3,Spurious proxy,Logistic Regression,11,spurious_proxy_001,True,True,Injected false signal,0.6493243114942624
3,Spurious proxy,Logistic Regression,12,spurious_proxy_003,True,True,Injected false signal,0.6408877700480184
3,Spurious proxy,Logistic Regression,13,spurious_proxy_006,True,True,Injected false signal,0.6337561721166605
3,Spurious proxy,Logistic Regression,14,spurious_proxy_009,True,True,Injected false signal,0.6334312151362663
3,Spurious proxy,Logistic Regression,15,spurious_proxy_017,True,True,Injected false signal,0.6301186416151381
3,Spurious proxy,Logistic Regression,16,spurious_proxy_011,True,True,Injected false signal,0.6245492992368412
3,Spurious proxy,Logistic Regression,17,spurious_proxy_016,True,True,Injected false signal,0.6200781147438196
3,Spurious proxy,Logistic Regression,18,spurious_proxy_020,True,True,Injected false signal,0.6100893605471079
3,Spurious proxy,Logistic Regression,19,spurious_proxy_012,True,True,Injected false signal,0.5989763640892143
3,Spurious proxy,Logistic Regression,20,spurious_proxy_010,True,True,Injected false signal,0.5610457594940882
3,Spurious proxy,Linear SVM,1,spurious_proxy_014,True,True,Injected false signal,0.07420928780835559
3,Spurious proxy,Linear SVM,2,spurious_proxy_019,True,True,Injected false signal,0.07261206188568033
3,Spurious proxy,Linear SVM,3,spurious_proxy_015,True,True,Injected false signal,0.06870219938625233
3,Spurious proxy,Linear SVM,4,spurious_proxy_008,True,True,Injected false signal,0.06306456231855749
3,Spurious proxy,Linear SVM,5,spurious_proxy_004,True,True,Injected false signal,0.05959326068357877
3,Spurious proxy,Linear SVM,6,spurious_proxy_003,True,True,Injected false signal,0.05878966752564708
3,Spurious proxy,Linear SVM,7,spurious_proxy_002,True,True,Injected false signal,0.057660302434325315
3,Spurious proxy,Linear SVM,8,spurious_proxy_013,True,True,Injected false signal,0.05744178972757174
3,Spurious proxy,Linear SVM,9,spurious_proxy_006,True,True,Injected false signal,0.05740128356687978
3,Spurious proxy,Linear SVM,10,spurious_proxy_005,True,True,Injected false signal,0.05659752027055014
3,Spurious proxy,Linear SVM,11,spurious_proxy_018,True,True,Injected false signal,0.056031049261367635
3,Spurious proxy,Linear SVM,12,spurious_proxy_007,True,True,Injected false signal,0.05494441233215499
3,Spurious proxy,Linear SVM,13,spurious_proxy_011,True,True,Injected false signal,0.05322062107597732
3,Spurious proxy,Linear SVM,14,spurious_proxy_017,True,True,Injected false signal,0.05178378761485796
3,Spurious proxy,Linear SVM,15,spurious_proxy_016,True,True,Injected false signal,0.050957855661346155
3,Spurious proxy,Linear SVM,16,spurious_proxy_020,True,True,Injected false signal,0.04514488575095908
3,Spurious proxy,Linear SVM,17,spurious_proxy_001,True,True,Injected false signal,0.043075295472575686
3,Spurious proxy,Linear SVM,18,spurious_proxy_012,True,True,Injected false signal,0.041286256087260234
3,Spurious proxy,Linear SVM,19,spurious_proxy_009,True,True,Injected false signal,0.04049868777724686
3,Spurious proxy,Linear SVM,20,spurious_proxy_010,True,True,Injected false signal,0.027777713588754253
3,Spurious proxy,XGBoost,1,spurious_proxy_010,True,True,Injected false signal,1815.91748046875
3,Spurious proxy,XGBoost,2,spurious_proxy_007,True,True,Injected false signal,1236.96240234375
3,Spurious proxy,XGBoost,3,spurious_proxy_015,True,True,Injected false signal,1212.4659423828125
3,Spurious proxy,XGBoost,4,spurious_proxy_012,True,True,Injected false signal,1039.182861328125
3,Spurious proxy,XGBoost,5,spurious_proxy_001,True,True,Injected false signal,452.8287048339844
3,Spurious proxy,XGBoost,6,spurious_proxy_017,True,True,Injected false signal,433.0256652832031
3,Spurious proxy,XGBoost,7,spurious_proxy_018,True,True,Injected false signal,406.53814697265625
3,Spurious proxy,XGBoost,8,spurious_proxy_006,True,True,Injected false signal,384.46063232421875
3,Spurious proxy,XGBoost,9,spurious_proxy_008,True,True,Injected false signal,218.0474395751953
3,Spurious proxy,XGBoost,10,spurious_proxy_016,True,True,Injected false signal,181.8709716796875
3,Spurious proxy,XGBoost,11,spurious_proxy_013,True,True,Injected false signal,85.72600555419922
3,Spurious proxy,XGBoost,12,spurious_proxy_011,True,True,Injected false signal,68.90739440917969
3,Spurious proxy,XGBoost,13,spurious_proxy_014,True,True,Injected false signal,55.85500717163086
3,Spurious proxy,XGBoost,14,spurious_proxy_005,True,True,Injected false signal,55.486995697021484
3,Spurious proxy,XGBoost,15,spurious_proxy_004,True,True,Injected false signal,25.731952667236328
3,Spurious proxy,XGBoost,16,spurious_proxy_003,True,True,Injected false signal,22.55635643005371
3,Spurious proxy,XGBoost,17,spurious_proxy_019,True,True,Injected false signal,18.061485290527344
3,Spurious proxy,XGBoost,18,spurious_proxy_002,True,True,Injected false signal,16.05867576599121
3,Spurious proxy,XGBoost,19,spurious_proxy_020,True,True,Injected false signal,14.877752304077148
3,Spurious proxy,XGBoost,20,spurious_proxy_009,True,True,Injected false signal,5.539257526397705
4,Gaussian noise,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.3961808197060008
4,Gaussian noise,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.3317464192711328
4,Gaussian noise,Logistic Regression,3,Platelets_min,False,False,Hematologic,1.1884934060243302
4,Gaussian noise,Logistic Regression,4,WBC_max,False,False,Hematologic,1.032576017545443
4,Gaussian noise,Logistic Regression,5,PaO2_count,False,False,Measurement process,1.00234700280248
4,Gaussian noise,Logistic Regression,6,NIMAP_missing,False,False,Measurement process,0.9840186289269561
4,Gaussian noise,Logistic Regression,7,Creatinine_min,False,False,Renal,0.9710005752674565
4,Gaussian noise,Logistic Regression,8,GCS_mean,False,False,Neurological,0.9070704390921219
4,Gaussian noise,Logistic Regression,9,Creatinine_max,False,False,Renal,0.9064432690893078
4,Gaussian noise,Logistic Regression,10,Urine_mean,False,False,Renal,0.898206426836031
4,Gaussian noise,Logistic Regression,11,BUN_last,False,False,Renal,0.8816673536252491
4,Gaussian noise,Logistic Regression,12,DiasABP_mean,False,False,Cardiovascular,0.8669743999818816
4,Gaussian noise,Logistic Regression,13,Platelets_last,False,False,Hematologic,0.8507589561419193
4,Gaussian noise,Logistic Regression,14,HR_mean,False,False,Cardiovascular,0.8352028060805428
4,Gaussian noise,Logistic Regression,15,pH_last,False,False,Metabolic / acid-base,0.8096984734399892
4,Gaussian noise,Logistic Regression,16,GCS_last,False,False,Neurological,0.7421465946668984
4,Gaussian noise,Logistic Regression,17,DiasABP_median,False,False,Cardiovascular,0.7259796482240306
4,Gaussian noise,Logistic Regression,18,K_mean,False,False,Other clinical,0.7168893570754894
4,Gaussian noise,Logistic Regression,19,PaCO2_missing,False,False,Measurement process,0.7158366628426005
4,Gaussian noise,Logistic Regression,20,Platelets_first,False,False,Hematologic,0.6742387564755278
4,Gaussian noise,Linear SVM,1,pH_median,False,False,Metabolic / acid-base,1.7912283586107587
4,Gaussian noise,Linear SVM,2,WBC_max,False,False,Hematologic,1.5301724481114505
4,Gaussian noise,Linear SVM,3,pH_last,False,False,Metabolic / acid-base,1.4087119586855594
4,Gaussian noise,Linear SVM,4,WBC_mean,False,False,Hematologic,0.881141568276593
4,Gaussian noise,Linear SVM,5,PaO2_count,False,False,Measurement process,0.6514275206381646
4,Gaussian noise,Linear SVM,6,PaCO2_count,False,False,Measurement process,0.5463715617207434
4,Gaussian noise,Linear SVM,7,BUN_mean,False,False,Renal,0.5173987451914086
4,Gaussian noise,Linear SVM,8,Platelets_min,False,False,Hematologic,0.4892555571634852
4,Gaussian noise,Linear SVM,9,DiasABP_count,False,False,Measurement process,0.479246204478106
4,Gaussian noise,Linear SVM,10,NIMAP_missing,False,False,Measurement process,0.46408162324902485
4,Gaussian noise,Linear SVM,11,pH_first,False,False,Metabolic / acid-base,0.45875701492935284
4,Gaussian noise,Linear SVM,12,Creatinine_max,False,False,Renal,0.4557433773296372
4,Gaussian noise,Linear SVM,13,Creatinine_min,False,False,Renal,0.4442076990172303
4,Gaussian noise,Linear SVM,14,BUN_median,False,False,Renal,0.4106009023939023
4,Gaussian noise,Linear SVM,15,DiasABP_mean,False,False,Cardiovascular,0.38057816149558327
4,Gaussian noise,Linear SVM,16,Urine_mean,False,False,Renal,0.35997499806300237
4,Gaussian noise,Linear SVM,17,BUN_min,False,False,Renal,0.35912075349512856
4,Gaussian noise,Linear SVM,18,PaCO2_missing,False,False,Measurement process,0.35644153035065645
4,Gaussian noise,Linear SVM,19,pH_std,False,False,Metabolic / acid-base,0.34890351673920345
4,Gaussian noise,Linear SVM,20,Na_mean,False,False,Other clinical,0.3397076530812624
4,Gaussian noise,XGBoost,1,GCS_last,False,False,Neurological,301.70489501953125
4,Gaussian noise,XGBoost,2,BUN_min,False,False,Renal,251.27069091796875
4,Gaussian noise,XGBoost,3,Urine_total,False,False,Renal,155.93467712402344
4,Gaussian noise,XGBoost,4,BUN_last,False,False,Renal,151.71278381347656
4,Gaussian noise,XGBoost,5,GCS_median,False,False,Neurological,144.89462280273438
4,Gaussian noise,XGBoost,6,GCS_min,False,False,Neurological,103.3416519165039
4,Gaussian noise,XGBoost,7,BUN_mean,False,False,Renal,84.3443832397461
4,Gaussian noise,XGBoost,8,Urine_std,False,False,Renal,80.68282318115234
4,Gaussian noise,XGBoost,9,n_unique_parameters,False,False,Other clinical,80.41363525390625
4,Gaussian noise,XGBoost,10,BUN_median,False,False,Renal,80.18563842773438
4,Gaussian noise,XGBoost,11,PaO2_max,False,False,Respiratory,76.53730773925781
4,Gaussian noise,XGBoost,12,PaO2_mean,False,False,Respiratory,76.47022247314453
4,Gaussian noise,XGBoost,13,Platelets_min,False,False,Hematologic,71.4516372680664
4,Gaussian noise,XGBoost,14,Urine_mean,False,False,Renal,70.92771911621094
4,Gaussian noise,XGBoost,15,static_Age,False,False,Static / demographic,70.27447509765625
4,Gaussian noise,XGBoost,16,static_ICUType,False,False,Static / demographic,69.80508422851562
4,Gaussian noise,XGBoost,17,GCS_std,False,False,Neurological,68.43285369873047
4,Gaussian noise,XGBoost,18,Platelets_median,False,False,Hematologic,67.7101821899414
4,Gaussian noise,XGBoost,19,PaCO2_mean,False,False,Respiratory,66.4380874633789
4,Gaussian noise,XGBoost,20,Platelets_mean,False,False,Hematologic,61.8867301940918
4,Permuted feature,Logistic Regression,1,WBC_mean,False,False,Hematologic,1.6178335105896584
4,Permuted feature,Logistic Regression,2,pH_median,False,False,Metabolic / acid-base,1.3750153941210512
4,Permuted feature,Logistic Regression,3,WBC_max,False,False,Hematologic,1.1652205683654313
4,Permuted feature,Logistic Regression,4,Platelets_min,False,False,Hematologic,1.0950252816957775
4,Permuted feature,Logistic Regression,5,NIMAP_missing,False,False,Measurement process,1.019773421287288
4,Permuted feature,Logistic Regression,6,PaO2_count,False,False,Measurement process,1.0073849563523416
4,Permuted feature,Logistic Regression,7,GCS_mean,False,False,Neurological,0.9109973444885955
4,Permuted feature,Logistic Regression,8,pH_last,False,False,Metabolic / acid-base,0.9109123569725205
4,Permuted feature,Logistic Regression,9,Creatinine_max,False,False,Renal,0.9028214816295398
4,Permuted feature,Logistic Regression,10,HR_mean,False,False,Cardiovascular,0.8776850477403698
4,Permuted feature,Logistic Regression,11,Urine_mean,False,False,Renal,0.8709289752118262
4,Permuted feature,Logistic Regression,12,DiasABP_mean,False,False,Cardiovascular,0.8424892721438343
4,Permuted feature,Logistic Regression,13,WBC_std,False,False,Hematologic,0.7987395998887411
