model,recall,precision,threshold,baseline_death_rate
mlp,1.0,0.15979240644632614,0.006594974081963301,0.14625
mlp,1.0,0.1598360655737705,0.0066205463372170925,0.14625
mlp,1.0,0.15987974856518175,0.006621606647968292,0.14625
mlp,0.9982905982905983,0.15965008201202843,0.006639169063419104,0.14625
mlp,0.9982905982905983,0.15969373803664205,0.00664345920085907,0.14625
mlp,0.9982905982905983,0.15973741794310722,0.006645244546234608,0.14625
mlp,0.9982905982905983,0.159781121751026,0.006648109294474125,0.14625
mlp,0.9982905982905983,0.1598248494800219,0.006652497220784426,0.14625
mlp,0.9982905982905983,0.15986860114973994,0.006731260102242231,0.14625
mlp,0.9982905982905983,0.15991237677984665,0.006734692025929689,0.14625
mlp,0.9982905982905983,0.15995617639003012,0.006743405479937792,0.14625
mlp,0.9982905982905983,0.16,0.006749204825609922,0.14625
mlp,0.9982905982905983,0.16004384762948753,0.006750201806426048,0.14625
mlp,0.9982905982905983,0.1600877192982456,0.006764824967831373,0.14625
mlp,0.9982905982905983,0.1601316150260488,0.006775463931262493,0.14625
mlp,0.9982905982905983,0.16017553483269337,0.006794750224798918,0.14625
mlp,0.9982905982905983,0.16021947873799725,0.006798091810196638,0.14625
mlp,0.9982905982905983,0.1602634467618002,0.006850723642855883,0.14625
mlp,0.9982905982905983,0.16030743892396376,0.006851830054074526,0.14625
mlp,0.9982905982905983,0.16035145524437122,0.006881691515445709,0.14625
mlp,0.9982905982905983,0.16039549574292777,0.006890858057886362,0.14625
mlp,0.9982905982905983,0.16043956043956045,0.006907899864017963,0.14625
mlp,0.9982905982905983,0.1604836493542182,0.0069153159856796265,0.14625
mlp,0.9982905982905983,0.1605277625068719,0.006924258545041084,0.14625
mlp,0.9982905982905983,0.16057189991751444,0.006925996392965317,0.14625
mlp,0.9982905982905983,0.16061606160616063,0.0069310227409005165,0.14625
mlp,0.9982905982905983,0.1606602475928473,0.006932522635906935,0.14625
mlp,0.9982905982905983,0.16070445789763346,0.006936975289136171,0.14625
mlp,0.9982905982905983,0.16074869254060006,0.006944042164832354,0.14625
mlp,0.9982905982905983,0.16079295154185022,0.006947179324924946,0.14625
mlp,0.9982905982905983,0.16083723492150923,0.006947869900614023,0.14625
mlp,0.9982905982905983,0.16088154269972452,0.006953788455575705,0.14625
