model,fpr,tpr,threshold
xgboost_auc_optimized,0.05944363103953148,0.49743589743589745,0.35603085
xgboost_auc_optimized,0.05944363103953148,0.49914529914529915,0.35506824
xgboost_auc_optimized,0.05973645680819912,0.49914529914529915,0.35447222
xgboost_auc_optimized,0.05973645680819912,0.5025641025641026,0.35330644
xgboost_auc_optimized,0.06266471449487555,0.5025641025641026,0.34699053
xgboost_auc_optimized,0.06266471449487555,0.505982905982906,0.34487653
xgboost_auc_optimized,0.0629575402635432,0.505982905982906,0.34479102
xgboost_auc_optimized,0.0629575402635432,0.5076923076923077,0.3435082
xgboost_auc_optimized,0.06325036603221083,0.5076923076923077,0.34341186
xgboost_auc_optimized,0.06325036603221083,0.5094017094017094,0.3432534
xgboost_auc_optimized,0.06383601756954611,0.5094017094017094,0.34243223
xgboost_auc_optimized,0.06383601756954611,0.5111111111111111,0.34239128
xgboost_auc_optimized,0.06412884333821377,0.5111111111111111,0.34224877
xgboost_auc_optimized,0.06412884333821377,0.5128205128205128,0.34153473
xgboost_auc_optimized,0.06500732064421669,0.5128205128205128,0.3389788
xgboost_auc_optimized,0.06500732064421669,0.5145299145299145,0.33887774
xgboost_auc_optimized,0.06530014641288433,0.5145299145299145,0.3386226
xgboost_auc_optimized,0.06530014641288433,0.517948717948718,0.33803698
xgboost_auc_optimized,0.06559297218155198,0.517948717948718,0.33786803
xgboost_auc_optimized,0.06559297218155198,0.5196581196581197,0.33748418
xgboost_auc_optimized,0.06822840409956075,0.5196581196581197,0.33322516
xgboost_auc_optimized,0.06822840409956075,0.5213675213675214,0.33297634
xgboost_auc_optimized,0.07115666178623718,0.5213675213675214,0.32807973
xgboost_auc_optimized,0.07115666178623718,0.5230769230769231,0.32788283
xgboost_auc_optimized,0.07320644216691069,0.5230769230769231,0.32520407
xgboost_auc_optimized,0.07320644216691069,0.5247863247863248,0.32416147
xgboost_auc_optimized,0.07379209370424597,0.5247863247863248,0.32331684
xgboost_auc_optimized,0.07379209370424597,0.5264957264957265,0.32263115
xgboost_auc_optimized,0.07496339677891654,0.5264957264957265,0.31861997
