model,fpr,tpr,threshold
logistic_regression,0.0067349926793557,0.1726495726495726,0.9402754128530146
logistic_regression,0.007320644216691,0.1726495726495726,0.9387023272331512
logistic_regression,0.007320644216691,0.1743589743589743,0.9386288696878538
logistic_regression,0.0076134699853587,0.1743589743589743,0.937919982942261
logistic_regression,0.0076134699853587,0.176068376068376,0.937867762794641
logistic_regression,0.0081991215226939,0.176068376068376,0.9371279232629696
logistic_regression,0.0081991215226939,0.1794871794871795,0.9361235257617886
logistic_regression,0.0084919472913616,0.1794871794871795,0.936065039604399
logistic_regression,0.0084919472913616,0.188034188034188,0.9337770482641384
logistic_regression,0.0087847730600292,0.188034188034188,0.9334118168415596
logistic_regression,0.0087847730600292,0.1897435897435897,0.932899491250278
logistic_regression,0.0090775988286969,0.1897435897435897,0.9326959165792762
logistic_regression,0.0090775988286969,0.1914529914529914,0.932551120398583
logistic_regression,0.0099560761346998,0.1914529914529914,0.9305197371444244
logistic_regression,0.0099560761346998,0.1931623931623931,0.9294704071397244
logistic_regression,0.0102489019033674,0.1931623931623931,0.929235843564208
logistic_regression,0.0102489019033674,0.1948717948717948,0.9287245182180496
logistic_regression,0.0108345534407027,0.1948717948717948,0.9271135958162844
logistic_regression,0.0108345534407027,0.2,0.9260297221112852
logistic_regression,0.0111273792093704,0.2,0.9259401034977532
logistic_regression,0.0111273792093704,0.2034188034188034,0.9257923545662288
logistic_regression,0.011420204978038,0.2034188034188034,0.9254499009874704
logistic_regression,0.011420204978038,0.2051282051282051,0.9251551194770856
logistic_regression,0.0125915080527086,0.2051282051282051,0.924231085560952
logistic_regression,0.0125915080527086,0.2085470085470085,0.923306228389219
logistic_regression,0.0128843338213762,0.2085470085470085,0.9231256663982108
logistic_regression,0.0128843338213762,0.2102564102564102,0.9231037815235644
logistic_regression,0.0131771595900439,0.2102564102564102,0.922907196478287
logistic_regression,0.0131771595900439,0.2136752136752136,0.9216840533635872
logistic_regression,0.0134699853587115,0.2136752136752136,0.9215598747192482
logistic_regression,0.0134699853587115,0.2153846153846154,0.9204691385592942
logistic_regression,0.0137628111273792,0.2153846153846154,0.9200924461249792
logistic_regression,0.0137628111273792,0.2170940170940171,0.9196052373984548
logistic_regression,0.0143484626647144,0.2170940170940171,0.9187900939577122
logistic_regression,0.0143484626647144,0.2188034188034188,0.9186457945079364
logistic_regression,0.0146412884333821,0.2188034188034188,0.9176426398479752
logistic_regression,0.0146412884333821,0.2273504273504273,0.9158934784558472
logistic_regression,0.0152269399707174,0.2273504273504273,0.9149667739832404
logistic_regression,0.0152269399707174,0.229059829059829,0.9149021228052698
logistic_regression,0.015519765739385,0.229059829059829,0.9147778994824988
logistic_regression,0.015519765739385,0.2307692307692307,0.9128049984191614
logistic_regression,0.0163982430453879,0.2307692307692307,0.9107572460198136
logistic_regression,0.0163982430453879,0.2358974358974359,0.9101478370343884
logistic_regression,0.0166910688140556,0.2358974358974359,0.9098544455604988
logistic_regression,0.0166910688140556,0.252991452991453,0.905004330831257
logistic_regression,0.0175695461200585,0.252991452991453,0.9026200869892864
logistic_regression,0.0175695461200585,0.2547008547008547,0.902265632872478
logistic_regression,0.0181551976573938,0.2547008547008547,0.9006456584036093
logistic_regression,0.0181551976573938,0.2564102564102564,0.9004679447326887
logistic_regression,0.0187408491947291,0.2564102564102564,0.8998681773470641
